Location,Station,Date,Time,Temperature_F,DewPoint_F,Humidity_Percentage,Wind,WindSpeed_mph,WindGust_mph,Pressure_in,Precipitation_in,Condition,Data Collection Source
"Chicago, IL",Chicago Midway International Airport Station,7/17/21,9:53 PM,72 °F,57 °F,59 %,NNE,8 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/17/21,10:53 PM,72 °F,57 °F,59 %,NNE,13 mph,0 mph,29.50 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/17/21,11:53 PM,71 °F,58 °F,63 %,NNE,8 mph,0 mph,29.50 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,12:53 AM,70 °F,58 °F,65 %,NNE,6 mph,0 mph,29.50 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,1:53 AM,70 °F,58 °F,65 %,NNE,6 mph,0 mph,29.50 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,2:53 AM,69 °F,59 °F,70 %,N,5 mph,0 mph,29.50 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,3:53 AM,68 °F,60 °F,76 %,N,5 mph,0 mph,29.50 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,4:53 AM,68 °F,61 °F,78 %,N,3 mph,0 mph,29.51 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,5:53 AM,68 °F,61 °F,78 %,N,5 mph,0 mph,29.53 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,6:53 AM,71 °F,63 °F,75 %,N,7 mph,0 mph,29.53 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,7:53 AM,74 °F,63 °F,68 %,ENE,7 mph,0 mph,29.54 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,8:53 AM,76 °F,63 °F,64 %,E,8 mph,0 mph,29.54 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,9:53 AM,77 °F,63 °F,62 %,E,7 mph,0 mph,29.54 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,10:53 AM,80 °F,64 °F,58 %,E,7 mph,0 mph,29.54 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,11:53 AM,81 °F,62 °F,52 %,NE,9 mph,0 mph,29.54 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,12:53 PM,82 °F,64 °F,54 %,VAR,6 mph,0 mph,29.53 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,1:53 PM,82 °F,64 °F,54 %,E,12 mph,0 mph,29.51 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,2:53 PM,82 °F,63 °F,52 %,ENE,12 mph,0 mph,29.51 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,3:53 PM,82 °F,62 °F,51 %,E,10 mph,0 mph,29.50 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,4:53 PM,81 °F,59 °F,47 %,E,10 mph,0 mph,29.50 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,5:53 PM,79 °F,59 °F,50 %,NE,13 mph,0 mph,29.49 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,6:53 PM,78 °F,58 °F,50 %,NE,9 mph,0 mph,29.50 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,7:53 PM,76 °F,58 °F,54 %,NNE,9 mph,0 mph,29.50 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,8:53 PM,73 °F,58 °F,59 %,NE,9 mph,0 mph,29.51 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,9:53 PM,72 °F,59 °F,64 %,NNE,7 mph,0 mph,29.52 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,10:53 PM,72 °F,60 °F,66 %,CALM,0 mph,0 mph,29.53 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/18/21,11:53 PM,71 °F,58 °F,63 %,E,6 mph,0 mph,29.52 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,12:53 AM,72 °F,59 °F,64 %,ENE,6 mph,0 mph,29.51 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,1:53 AM,71 °F,59 °F,66 %,NE,7 mph,0 mph,29.50 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,2:53 AM,70 °F,60 °F,71 %,NNW,3 mph,0 mph,29.50 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,3:53 AM,70 °F,60 °F,71 %,N,5 mph,0 mph,29.50 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,4:53 AM,69 °F,60 °F,73 %,CALM,0 mph,0 mph,29.49 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,5:53 AM,67 °F,60 °F,79 %,CALM,0 mph,0 mph,29.51 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,6:53 AM,69 °F,62 °F,78 %,CALM,0 mph,0 mph,29.52 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,7:53 AM,73 °F,63 °F,71 %,NNE,3 mph,0 mph,29.52 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,8:53 AM,77 °F,64 °F,64 %,CALM,0 mph,0 mph,29.53 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,9:53 AM,79 °F,65 °F,62 %,CALM,0 mph,0 mph,29.52 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,10:53 AM,81 °F,64 °F,56 %,N,3 mph,0 mph,29.51 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,11:53 AM,81 °F,63 °F,54 %,ENE,6 mph,0 mph,29.51 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,12:53 PM,83 °F,63 °F,51 %,ENE,7 mph,0 mph,29.49 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,1:53 PM,83 °F,62 °F,49 %,ESE,9 mph,0 mph,29.49 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,2:53 PM,83 °F,61 °F,47 %,ENE,12 mph,0 mph,29.49 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,3:53 PM,82 °F,60 °F,47 %,E,12 mph,0 mph,29.48 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,4:53 PM,81 °F,60 °F,49 %,E,12 mph,20 mph,29.47 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,5:53 PM,80 °F,60 °F,50 %,E,9 mph,0 mph,29.45 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,6:53 PM,79 °F,59 °F,50 %,E,8 mph,0 mph,29.44 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,7:53 PM,77 °F,57 °F,50 %,ENE,5 mph,0 mph,29.44 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,8:53 PM,76 °F,56 °F,50 %,ESE,3 mph,0 mph,29.45 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,9:53 PM,76 °F,56 °F,50 %,E,3 mph,0 mph,29.46 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,10:53 PM,75 °F,56 °F,51 %,ESE,3 mph,0 mph,29.45 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/19/21,11:53 PM,73 °F,56 °F,55 %,CALM,0 mph,0 mph,29.44 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,12:53 AM,70 °F,57 °F,63 %,WSW,5 mph,0 mph,29.43 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,1:53 AM,71 °F,57 °F,61 %,CALM,0 mph,0 mph,29.43 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,2:53 AM,70 °F,58 °F,65 %,CALM,0 mph,0 mph,29.43 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,3:53 AM,67 °F,58 °F,73 %,W,5 mph,0 mph,29.42 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,4:53 AM,68 °F,58 °F,70 %,W,5 mph,0 mph,29.42 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,5:53 AM,68 °F,59 °F,73 %,WSW,3 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,6:53 AM,71 °F,61 °F,70 %,WNW,5 mph,0 mph,29.42 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,7:53 AM,75 °F,61 °F,62 %,NW,6 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,8:53 AM,78 °F,61 °F,56 %,WNW,6 mph,0 mph,29.42 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,9:53 AM,81 °F,61 °F,50 %,WNW,7 mph,0 mph,29.41 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,10:53 AM,83 °F,59 °F,44 %,WNW,8 mph,0 mph,29.41 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,11:53 AM,84 °F,61 °F,46 %,NW,10 mph,17 mph,29.40 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,12:53 PM,86 °F,62 °F,44 %,NNW,9 mph,0 mph,29.38 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,1:53 PM,86 °F,61 °F,43 %,W,12 mph,18 mph,29.37 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,2:53 PM,88 °F,63 °F,43 %,WNW,13 mph,17 mph,29.35 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,3:53 PM,88 °F,62 °F,42 %,NW,14 mph,20 mph,29.34 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,4:53 PM,86 °F,63 °F,46 %,NE,14 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,5:53 PM,81 °F,62 °F,52 %,ENE,15 mph,0 mph,29.36 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,6:53 PM,77 °F,64 °F,64 %,NNE,13 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,7:53 PM,75 °F,62 °F,64 %,NNE,13 mph,0 mph,29.38 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,8:53 PM,73 °F,62 °F,68 %,NNE,13 mph,0 mph,29.39 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,9:53 PM,72 °F,60 °F,66 %,NNE,9 mph,0 mph,29.40 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,10:53 PM,71 °F,60 °F,68 %,NE,10 mph,0 mph,29.41 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/20/21,11:53 PM,70 °F,59 °F,68 %,NNE,9 mph,0 mph,29.41 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,12:53 AM,69 °F,60 °F,73 %,NNE,9 mph,0 mph,29.40 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,1:53 AM,69 °F,58 °F,68 %,NNE,9 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,2:53 AM,68 °F,59 °F,73 %,N,9 mph,0 mph,29.40 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,3:53 AM,68 °F,59 °F,73 %,NNE,9 mph,0 mph,29.41 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,4:53 AM,67 °F,59 °F,76 %,NNE,10 mph,0 mph,29.42 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,5:53 AM,67 °F,59 °F,76 %,N,10 mph,0 mph,29.44 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,6:53 AM,68 °F,59 °F,73 %,NNE,10 mph,0 mph,29.45 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,7:11 AM,68 °F,59 °F,73 %,NE,12 mph,0 mph,29.46 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,7:53 AM,69 °F,59 °F,70 %,NE,13 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,8:53 AM,70 °F,59 °F,68 %,NE,12 mph,0 mph,29.48 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,9:53 AM,71 °F,59 °F,66 %,NE,8 mph,0 mph,29.48 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,10:53 AM,72 °F,59 °F,64 %,NNE,12 mph,0 mph,29.49 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,11:53 AM,73 °F,59 °F,61 %,ENE,10 mph,21 mph,29.48 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,12:53 PM,74 °F,60 °F,62 %,NNE,7 mph,0 mph,29.49 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,1:29 PM,75 °F,59 °F,57 %,NE,6 mph,0 mph,29.48 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,1:53 PM,74 °F,59 °F,59 %,NE,12 mph,0 mph,29.47 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,2:53 PM,74 °F,59 °F,59 %,NE,8 mph,0 mph,29.48 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,3:53 PM,76 °F,60 °F,58 %,N,9 mph,0 mph,29.47 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,4:53 PM,75 °F,59 °F,57 %,ENE,9 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,5:53 PM,72 °F,59 °F,64 %,NE,12 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,6:53 PM,72 °F,60 °F,66 %,NNE,7 mph,0 mph,29.47 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,7:53 PM,70 °F,59 °F,68 %,NNE,9 mph,0 mph,29.48 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,8:53 PM,68 °F,60 °F,76 %,NE,8 mph,0 mph,29.49 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,9:53 PM,69 °F,60 °F,73 %,E,7 mph,0 mph,29.49 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,10:53 PM,68 °F,60 °F,76 %,E,9 mph,0 mph,29.49 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/21/21,11:53 PM,68 °F,61 °F,78 %,ENE,7 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,12:53 AM,68 °F,61 °F,78 %,ENE,5 mph,0 mph,29.50 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,1:53 AM,67 °F,60 °F,79 %,NE,3 mph,0 mph,29.51 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,2:53 AM,67 °F,61 °F,81 %,CALM,0 mph,0 mph,29.50 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,3:53 AM,68 °F,61 °F,78 %,CALM,0 mph,0 mph,29.50 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,4:53 AM,66 °F,61 °F,84 %,CALM,0 mph,0 mph,29.50 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,5:53 AM,68 °F,61 °F,78 %,CALM,0 mph,0 mph,29.51 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,6:01 AM,67 °F,61 °F,81 %,CALM,0 mph,0 mph,29.51 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,6:53 AM,69 °F,63 °F,81 %,CALM,0 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,7:53 AM,72 °F,62 °F,71 %,SSW,6 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,8:53 AM,73 °F,62 °F,68 %,S,6 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,9:49 AM,75 °F,63 °F,65 %,WSW,6 mph,0 mph,29.52 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,9:53 AM,76 °F,62 °F,62 %,WSW,6 mph,0 mph,29.52 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,10:53 AM,77 °F,64 °F,64 %,WSW,6 mph,0 mph,29.52 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,11:53 AM,80 °F,65 °F,60 %,SSW,6 mph,0 mph,29.51 in,0.0 in,Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,12:53 PM,82 °F,66 °F,58 %,SSW,6 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,1:53 PM,84 °F,67 °F,56 %,SSW,6 mph,0 mph,29.48 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,2:53 PM,84 °F,67 °F,56 %,SW,6 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,3:53 PM,85 °F,67 °F,55 %,W,6 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,4:53 PM,82 °F,67 °F,60 %,E,10 mph,20 mph,29.45 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,5:53 PM,82 °F,67 °F,60 %,E,9 mph,0 mph,29.45 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,6:53 PM,82 °F,68 °F,62 %,ESE,10 mph,0 mph,29.44 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,7:53 PM,81 °F,68 °F,65 %,ESE,7 mph,0 mph,29.44 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,8:53 PM,82 °F,68 °F,62 %,S,7 mph,0 mph,29.44 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,9:53 PM,81 °F,69 °F,67 %,S,9 mph,0 mph,29.45 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,10:53 PM,80 °F,69 °F,69 %,S,8 mph,0 mph,29.45 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/22/21,11:53 PM,79 °F,69 °F,72 %,SSW,10 mph,0 mph,29.46 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,12:53 AM,78 °F,69 °F,74 %,SSW,9 mph,0 mph,29.45 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,1:53 AM,77 °F,69 °F,76 %,SSW,6 mph,0 mph,29.44 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,2:53 AM,77 °F,69 °F,76 %,SW,8 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,3:53 AM,76 °F,69 °F,79 %,SW,8 mph,0 mph,29.43 in,0.0 in,Haze,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,4:53 AM,75 °F,69 °F,82 %,WSW,7 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,5:53 AM,74 °F,69 °F,85 %,WSW,8 mph,0 mph,29.45 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,6:53 AM,75 °F,70 °F,84 %,WSW,7 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,7:53 AM,77 °F,70 °F,79 %,SW,8 mph,0 mph,29.45 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,8:53 AM,79 °F,70 °F,74 %,WSW,8 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,9:53 AM,83 °F,69 °F,63 %,W,10 mph,0 mph,29.45 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,10:53 AM,85 °F,67 °F,55 %,WNW,12 mph,0 mph,29.44 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,11:53 AM,86 °F,66 °F,51 %,WSW,8 mph,0 mph,29.42 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,12:53 PM,88 °F,64 °F,45 %,WSW,8 mph,0 mph,29.41 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,1:53 PM,90 °F,64 °F,42 %,SW,8 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,2:53 PM,90 °F,65 °F,43 %,SSW,14 mph,23 mph,29.38 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,3:53 PM,91 °F,66 °F,43 %,WSW,13 mph,23 mph,29.37 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,4:53 PM,89 °F,66 °F,46 %,WSW,13 mph,23 mph,29.36 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,5:53 PM,88 °F,66 °F,48 %,SW,10 mph,0 mph,29.35 in,0.0 in,Mostly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,6:53 PM,87 °F,66 °F,49 %,WSW,12 mph,0 mph,29.34 in,0.0 in,Partly Cloudy,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,7:53 PM,85 °F,67 °F,55 %,SW,10 mph,0 mph,29.33 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,8:53 PM,84 °F,67 °F,56 %,SW,10 mph,0 mph,29.33 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,9:53 PM,82 °F,68 °F,62 %,SSW,8 mph,0 mph,29.34 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,10:53 PM,82 °F,68 °F,62 %,SW,9 mph,0 mph,29.34 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/23/21,11:53 PM,80 °F,68 °F,67 %,SW,9 mph,0 mph,29.33 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,12:53 AM,79 °F,68 °F,69 %,SSW,8 mph,0 mph,29.31 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,1:53 AM,78 °F,68 °F,71 %,SW,10 mph,0 mph,29.30 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,2:53 AM,78 °F,68 °F,71 %,SW,8 mph,0 mph,29.30 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,3:53 AM,77 °F,68 °F,74 %,SSW,8 mph,0 mph,29.29 in,0.0 in,Fair,Weather Underground
"Chicago, IL",Chicago Midway International Airport Station,7/24/21,4:53 AM,76 °F,68 °F,76 %,SSW,9 mph,0 mph,29.28 in,0.0 in,Fair,Weather Underground
